videoId,trackKey,trackId,pedestrianId,firstOffsetSeconds,lastOffsetSeconds,bestOffsetSeconds,firstObservedAt,lastObservedAt,firstTimestamp,lastTimestamp,bestTimestamp,sampleCount,roiQualifiedSampleCount,maxOcclusionClass,thumbnailPath,previewPath,appearanceSummary
2444a2e4,2444a2e4:567,0903b4b6,567,201.93,203.26,202.33,2025-01-23T11:26:23,2025-01-23T11:26:25,11:26:23 AM,11:26:25 AM,11:26:24 AM,3,3,1,storage/videos/processed/2444a2e4/tracks/track-567.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:571,be84b90e,571,203.33,224.6,203.33,2025-01-23T11:26:25,2025-01-23T11:26:46,11:26:25 AM,11:26:46 AM,11:26:25 AM,22,22,1,storage/videos/processed/2444a2e4/tracks/track-571.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:576,92cef083,576,212.33,213.4,212.33,2025-01-23T11:26:34,2025-01-23T11:26:35,11:26:34 AM,11:26:35 AM,11:26:34 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-576.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:577,fe162287,577,215.46,228.66,219.73,2025-01-23T11:26:37,2025-01-23T11:26:50,11:26:37 AM,11:26:50 AM,11:26:41 AM,14,14,1,storage/videos/processed/2444a2e4/tracks/track-577.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:583,a218193f,583,216.0,216.33,216.26,2025-01-23T11:26:38,2025-01-23T11:26:38,11:26:38 AM,11:26:38 AM,11:26:38 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-583.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:584,c93b314b,584,216.66,244.93,219.26,2025-01-23T11:26:38,2025-01-23T11:27:06,11:26:38 AM,11:27:06 AM,11:26:41 AM,28,27,2,storage/videos/processed/2444a2e4/tracks/track-584.jpg,,"Representative crop suggests head region appears gray, upper clothing appears purple, lower clothing appears gray. Visibility shows heavy occlusion."
2444a2e4,2444a2e4:587,36669fda,587,217.06,217.93,217.06,2025-01-23T11:26:39,2025-01-23T11:26:39,11:26:39 AM,11:26:39 AM,11:26:39 AM,1,1,2,storage/videos/processed/2444a2e4/tracks/track-587.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
2444a2e4,2444a2e4:590,8663bb1a,590,217.46,217.73,217.6,2025-01-23T11:26:39,2025-01-23T11:26:39,11:26:39 AM,11:26:39 AM,11:26:39 AM,1,0,2,storage/videos/processed/2444a2e4/tracks/track-590.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
2444a2e4,2444a2e4:595,862d12b5,595,217.73,219.46,219.4,2025-01-23T11:26:39,2025-01-23T11:26:41,11:26:39 AM,11:26:41 AM,11:26:41 AM,3,3,1,storage/videos/processed/2444a2e4/tracks/track-595.jpg,,"Representative crop suggests head region appears gray, upper clothing appears purple, lower clothing appears gray. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:596,f8502b6b,596,217.73,217.93,217.8,2025-01-23T11:26:39,2025-01-23T11:26:39,11:26:39 AM,11:26:39 AM,11:26:39 AM,1,1,1,storage/videos/processed/2444a2e4/tracks/track-596.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:601,d5697d4e,601,219.2,219.6,219.2,2025-01-23T11:26:41,2025-01-23T11:26:41,11:26:41 AM,11:26:41 AM,11:26:41 AM,1,1,1,storage/videos/processed/2444a2e4/tracks/track-601.jpg,,"Representative crop suggests head region appears gray, upper clothing appears purple, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:612,6b5d5d22,612,220.86,235.19,221.33,2025-01-23T11:26:42,2025-01-23T11:26:57,11:26:42 AM,11:26:57 AM,11:26:43 AM,16,16,1,storage/videos/processed/2444a2e4/tracks/track-612.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:617,c72418a7,617,221.93,222.2,221.93,2025-01-23T11:26:43,2025-01-23T11:26:44,11:26:43 AM,11:26:44 AM,11:26:43 AM,2,2,1,storage/videos/processed/2444a2e4/tracks/track-617.jpg,,"Representative crop suggests head region appears gray, upper clothing appears purple, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:620,5421a40d,620,222.33,224.86,224.86,2025-01-23T11:26:44,2025-01-23T11:26:46,11:26:44 AM,11:26:46 AM,11:26:46 AM,3,3,1,storage/videos/processed/2444a2e4/tracks/track-620.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:621,a797bdcc,621,222.4,222.66,222.4,2025-01-23T11:26:44,2025-01-23T11:26:44,11:26:44 AM,11:26:44 AM,11:26:44 AM,1,1,1,storage/videos/processed/2444a2e4/tracks/track-621.jpg,,"Representative crop suggests head region appears gray, upper clothing appears purple, lower clothing appears blue. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:623,65a95c37,623,223.6,224.86,223.73,2025-01-23T11:26:45,2025-01-23T11:26:46,11:26:45 AM,11:26:46 AM,11:26:45 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-623.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:637,9f52be27,637,227.46,228.26,228.19,2025-01-23T11:26:49,2025-01-23T11:26:50,11:26:49 AM,11:26:50 AM,11:26:50 AM,2,2,1,storage/videos/processed/2444a2e4/tracks/track-637.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:643,dd9d5ec9,643,228.59,231.59,229.53,2025-01-23T11:26:50,2025-01-23T11:26:53,11:26:50 AM,11:26:53 AM,11:26:51 AM,4,4,1,storage/videos/processed/2444a2e4/tracks/track-643.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:645,97f394ae,645,229.06,241.66,229.59,2025-01-23T11:26:51,2025-01-23T11:27:03,11:26:51 AM,11:27:03 AM,11:26:51 AM,12,12,1,storage/videos/processed/2444a2e4/tracks/track-645.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:658,13993efb,658,230.06,230.53,230.26,2025-01-23T11:26:52,2025-01-23T11:26:52,11:26:52 AM,11:26:52 AM,11:26:52 AM,1,1,1,storage/videos/processed/2444a2e4/tracks/track-658.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows moderate occlusion."
2444a2e4,2444a2e4:663,891ec14f,663,230.99,234.46,230.99,2025-01-23T11:26:52,2025-01-23T11:26:56,11:26:52 AM,11:26:56 AM,11:26:52 AM,5,5,0,storage/videos/processed/2444a2e4/tracks/track-663.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:664,9b1391c3,664,231.13,231.33,231.13,2025-01-23T11:26:53,2025-01-23T11:26:53,11:26:53 AM,11:26:53 AM,11:26:53 AM,1,1,0,storage/videos/processed/2444a2e4/tracks/track-664.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:665,6a8c67e8,665,231.79,233.46,232.06,2025-01-23T11:26:53,2025-01-23T11:26:55,11:26:53 AM,11:26:55 AM,11:26:54 AM,3,3,0,storage/videos/processed/2444a2e4/tracks/track-665.jpg,,"Representative crop suggests head region appears blue, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:667,dd3e36dd,667,233.06,233.06,233.06,2025-01-23T11:26:55,2025-01-23T11:26:55,11:26:55 AM,11:26:55 AM,11:26:55 AM,1,1,0,storage/videos/processed/2444a2e4/tracks/track-667.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:672,3356cd5e,672,233.59,234.06,233.86,2025-01-23T11:26:55,2025-01-23T11:26:56,11:26:55 AM,11:26:56 AM,11:26:55 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-672.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:677,5a326bd3,677,234.06,234.39,234.19,2025-01-23T11:26:56,2025-01-23T11:26:56,11:26:56 AM,11:26:56 AM,11:26:56 AM,1,1,0,storage/videos/processed/2444a2e4/tracks/track-677.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:681,4d7558fe,681,234.59,251.93,234.79,2025-01-23T11:26:56,2025-01-23T11:27:13,11:26:56 AM,11:27:13 AM,11:26:56 AM,18,18,0,storage/videos/processed/2444a2e4/tracks/track-681.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:683,bf7c008e,683,234.93,234.99,234.93,2025-01-23T11:26:56,2025-01-23T11:26:56,11:26:56 AM,11:26:56 AM,11:26:56 AM,1,0,0,storage/videos/processed/2444a2e4/tracks/track-683.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:684,2d918695,684,235.79,235.79,235.79,2025-01-23T11:26:57,2025-01-23T11:26:57,11:26:57 AM,11:26:57 AM,11:26:57 AM,1,0,2,storage/videos/processed/2444a2e4/tracks/track-684.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows heavy occlusion."
2444a2e4,2444a2e4:686,563ca509,686,235.99,237.19,236.13,2025-01-23T11:26:57,2025-01-23T11:26:59,11:26:57 AM,11:26:59 AM,11:26:58 AM,3,3,0,storage/videos/processed/2444a2e4/tracks/track-686.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:691,13812321,691,238.13,251.93,238.13,2025-01-23T11:27:00,2025-01-23T11:27:13,11:27:00 AM,11:27:13 AM,11:27:00 AM,14,14,0,storage/videos/processed/2444a2e4/tracks/track-691.jpg,,"Representative crop suggests head region appears blue, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:702,0690a6c1,702,243.13,243.73,243.13,2025-01-23T11:27:05,2025-01-23T11:27:05,11:27:05 AM,11:27:05 AM,11:27:05 AM,1,1,0,storage/videos/processed/2444a2e4/tracks/track-702.jpg,,"Representative crop suggests head region appears blue, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:705,305f6b46,705,244.79,245.93,244.79,2025-01-23T11:27:06,2025-01-23T11:27:07,11:27:06 AM,11:27:07 AM,11:27:06 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-705.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:707,11d073ff,707,246.93,251.13,246.93,2025-01-23T11:27:08,2025-01-23T11:27:13,11:27:08 AM,11:27:13 AM,11:27:08 AM,6,6,0,storage/videos/processed/2444a2e4/tracks/track-707.jpg,,"Representative crop suggests head region appears blue, upper clothing appears blue, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:708,c6cfcdee,708,249.33,249.66,249.33,2025-01-23T11:27:11,2025-01-23T11:27:11,11:27:11 AM,11:27:11 AM,11:27:11 AM,1,1,0,storage/videos/processed/2444a2e4/tracks/track-708.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:727,b75511c3,727,251.46,252.46,251.59,2025-01-23T11:27:13,2025-01-23T11:27:14,11:27:13 AM,11:27:14 AM,11:27:13 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-727.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows light occlusion."
2444a2e4,2444a2e4:729,becddae1,729,252.19,255.33,252.33,2025-01-23T11:27:14,2025-01-23T11:27:17,11:27:14 AM,11:27:17 AM,11:27:14 AM,4,4,0,storage/videos/processed/2444a2e4/tracks/track-729.jpg,,"Representative crop suggests head region appears blue, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:731,2d94a97c,731,252.26,255.33,253.93,2025-01-23T11:27:14,2025-01-23T11:27:17,11:27:14 AM,11:27:17 AM,11:27:15 AM,4,4,0,storage/videos/processed/2444a2e4/tracks/track-731.jpg,,"Representative crop suggests head region appears blue, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:740,bbc7d83a,740,252.86,253.53,253.53,2025-01-23T11:27:14,2025-01-23T11:27:15,11:27:14 AM,11:27:15 AM,11:27:15 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-740.jpg,,"Representative crop suggests head region appears blue, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:752,76ce4a14,752,253.39,257.93,254.13,2025-01-23T11:27:15,2025-01-23T11:27:19,11:27:15 AM,11:27:19 AM,11:27:16 AM,5,5,0,storage/videos/processed/2444a2e4/tracks/track-752.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:755,d1c8cab5,755,253.79,261.93,254.13,2025-01-23T11:27:15,2025-01-23T11:27:23,11:27:15 AM,11:27:23 AM,11:27:16 AM,9,9,0,storage/videos/processed/2444a2e4/tracks/track-755.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:764,5ce40246,764,256.33,258.39,257.86,2025-01-23T11:27:18,2025-01-23T11:27:20,11:27:18 AM,11:27:20 AM,11:27:19 AM,3,3,0,storage/videos/processed/2444a2e4/tracks/track-764.jpg,,"Representative crop suggests head region appears blue, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:773,5fb5337a,773,257.46,262.99,257.46,2025-01-23T11:27:19,2025-01-23T11:27:24,11:27:19 AM,11:27:24 AM,11:27:19 AM,6,6,0,storage/videos/processed/2444a2e4/tracks/track-773.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:775,731ee6f8,775,258.39,258.93,258.59,2025-01-23T11:27:20,2025-01-23T11:27:20,11:27:20 AM,11:27:20 AM,11:27:20 AM,1,1,0,storage/videos/processed/2444a2e4/tracks/track-775.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:790,12f2536c,790,261.53,262.86,261.66,2025-01-23T11:27:23,2025-01-23T11:27:24,11:27:23 AM,11:27:24 AM,11:27:23 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-790.jpg,,"Representative crop suggests head region appears purple, upper clothing appears purple, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:796,dba82986,796,261.93,262.86,261.93,2025-01-23T11:27:23,2025-01-23T11:27:24,11:27:23 AM,11:27:24 AM,11:27:23 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-796.jpg,,"Representative crop suggests head region appears blue, upper clothing appears purple, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:799,e000fd18,799,262.39,279.13,263.33,2025-01-23T11:27:24,2025-01-23T11:27:41,11:27:24 AM,11:27:41 AM,11:27:25 AM,18,18,0,storage/videos/processed/2444a2e4/tracks/track-799.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:807,6ad87df5,807,278.99,283.86,279.13,2025-01-23T11:27:40,2025-01-23T11:27:45,11:27:40 AM,11:27:45 AM,11:27:41 AM,6,5,0,storage/videos/processed/2444a2e4/tracks/track-807.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:812,ab607487,812,287.79,289.06,288.46,2025-01-23T11:27:49,2025-01-23T11:27:51,11:27:49 AM,11:27:51 AM,11:27:50 AM,3,3,0,storage/videos/processed/2444a2e4/tracks/track-812.jpg,,"Representative crop suggests head region appears purple, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:814,a2bcf428,814,288.46,299.93,299.86,2025-01-23T11:27:50,2025-01-23T11:28:01,11:27:50 AM,11:28:01 AM,11:28:01 AM,12,12,0,storage/videos/processed/2444a2e4/tracks/track-814.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:821,acf0a569,821,297.66,298.39,297.79,2025-01-23T11:27:59,2025-01-23T11:28:00,11:27:59 AM,11:28:00 AM,11:27:59 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-821.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
2444a2e4,2444a2e4:825,0749ab53,825,298.53,299.93,299.46,2025-01-23T11:28:00,2025-01-23T11:28:01,11:28:00 AM,11:28:01 AM,11:28:01 AM,2,2,0,storage/videos/processed/2444a2e4/tracks/track-825.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
