videoId,trackKey,trackId,pedestrianId,offsetSeconds,videoTime,observedAt,clockTime,xNorm,yNorm,occlusionClass,occlusionLabel,insideROI
cddc3f69,cddc3f69:582,731eedcd,582,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.03724,0.987963,2,heavy occlusion,false
cddc3f69,cddc3f69:582,731eedcd,582,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.021354,0.965741,2,heavy occlusion,false
cddc3f69,cddc3f69:585,327532bc,585,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.613021,0.987037,1,moderate occlusion,false
cddc3f69,cddc3f69:589,f597429a,589,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.252604,0.946296,2,heavy occlusion,true
cddc3f69,cddc3f69:589,f597429a,589,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.261458,0.997222,2,heavy occlusion,false
cddc3f69,cddc3f69:593,44627ebf,593,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.627083,0.991667,2,heavy occlusion,false
cddc3f69,cddc3f69:599,cb9998da,599,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.590365,0.986111,2,heavy occlusion,false
cddc3f69,cddc3f69:599,cb9998da,599,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.660417,0.990741,1,moderate occlusion,false
cddc3f69,cddc3f69:599,cb9998da,599,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.660677,1.0,1,moderate occlusion,false
cddc3f69,cddc3f69:599,cb9998da,599,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.641146,1.0,1,moderate occlusion,false
cddc3f69,cddc3f69:599,cb9998da,599,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.651563,1.0,1,moderate occlusion,false
cddc3f69,cddc3f69:602,3903e8d7,602,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.772396,0.99537,2,heavy occlusion,false
cddc3f69,cddc3f69:602,3903e8d7,602,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.857292,0.996296,1,moderate occlusion,false
cddc3f69,cddc3f69:603,ebb9c828,603,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.778646,0.998148,2,heavy occlusion,false
cddc3f69,cddc3f69:603,ebb9c828,603,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.783333,0.997222,0,light occlusion,false
cddc3f69,cddc3f69:617,98b9d30f,617,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.726562,0.803704,2,heavy occlusion,false
cddc3f69,cddc3f69:617,98b9d30f,617,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.735938,0.782407,2,heavy occlusion,false
cddc3f69,cddc3f69:625,59d37e7c,625,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.438281,0.989815,2,heavy occlusion,false
cddc3f69,cddc3f69:625,59d37e7c,625,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.419271,0.989815,2,heavy occlusion,false
cddc3f69,cddc3f69:634,3479d709,634,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.454688,0.986111,2,heavy occlusion,false
cddc3f69,cddc3f69:634,3479d709,634,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.447396,0.996296,2,heavy occlusion,false
cddc3f69,cddc3f69:634,3479d709,634,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.305208,1.0,2,heavy occlusion,false
cddc3f69,cddc3f69:634,3479d709,634,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.082031,0.994444,2,heavy occlusion,false
cddc3f69,cddc3f69:637,108cc5ab,637,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.271354,0.919444,2,heavy occlusion,true
cddc3f69,cddc3f69:637,108cc5ab,637,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.294531,0.921296,2,heavy occlusion,true
cddc3f69,cddc3f69:637,108cc5ab,637,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.29349,0.891667,2,heavy occlusion,true
cddc3f69,cddc3f69:640,11584dca,640,5,00:00:05,2025-01-23T13:00:05,13:00:05,0.271615,0.918519,2,heavy occlusion,true
cddc3f69,cddc3f69:640,11584dca,640,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.276042,0.918519,2,heavy occlusion,true
cddc3f69,cddc3f69:641,66e65a48,641,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.96875,0.994444,2,heavy occlusion,false
cddc3f69,cddc3f69:648,6e01a995,648,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.242448,0.984259,2,heavy occlusion,true
cddc3f69,cddc3f69:651,63453706,651,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.648958,0.79537,2,heavy occlusion,false
cddc3f69,cddc3f69:662,2d4b80bc,662,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.127604,1.0,1,moderate occlusion,false
cddc3f69,cddc3f69:665,af39fb1b,665,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.478125,0.982407,2,heavy occlusion,false
cddc3f69,cddc3f69:665,af39fb1b,665,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.483854,0.982407,2,heavy occlusion,false
cddc3f69,cddc3f69:667,d350f2c4,667,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.701562,0.998148,2,heavy occlusion,false
cddc3f69,cddc3f69:670,46f102be,670,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.965885,0.993519,2,heavy occlusion,false
cddc3f69,cddc3f69:671,f7b91ed3,671,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.173177,0.969444,2,heavy occlusion,true
cddc3f69,cddc3f69:671,f7b91ed3,671,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.050781,0.997222,2,heavy occlusion,false
cddc3f69,cddc3f69:672,f1835af2,672,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.44401,0.99537,2,heavy occlusion,false
cddc3f69,cddc3f69:673,a847624c,673,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.607292,0.987963,1,moderate occlusion,false
cddc3f69,cddc3f69:694,c0dcf800,694,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.509375,0.768519,2,heavy occlusion,false
cddc3f69,cddc3f69:694,c0dcf800,694,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.509896,0.768519,2,heavy occlusion,false
cddc3f69,cddc3f69:704,745efc53,704,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.629687,0.993519,0,light occlusion,false
cddc3f69,cddc3f69:712,2b1057dd,712,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.196354,0.85,2,heavy occlusion,true
cddc3f69,cddc3f69:716,7391764d,716,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.919792,0.987963,2,heavy occlusion,false
cddc3f69,cddc3f69:718,f41739b0,718,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.482292,0.915741,2,heavy occlusion,false
cddc3f69,cddc3f69:721,4abf94e3,721,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.103125,1.0,2,heavy occlusion,false
cddc3f69,cddc3f69:724,c55d390c,724,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.707812,0.823148,2,heavy occlusion,false
cddc3f69,cddc3f69:724,c55d390c,724,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.696354,0.805556,1,moderate occlusion,false
cddc3f69,cddc3f69:730,a885a029,730,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.409375,0.812963,2,heavy occlusion,false
cddc3f69,cddc3f69:730,a885a029,730,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.39349,0.993519,2,heavy occlusion,true
cddc3f69,cddc3f69:731,31eec3d3,731,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.689323,0.772222,2,heavy occlusion,false
cddc3f69,cddc3f69:733,94f6196e,733,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.533073,0.753704,2,heavy occlusion,false
cddc3f69,cddc3f69:733,94f6196e,733,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.483594,0.807407,2,heavy occlusion,false
cddc3f69,cddc3f69:733,94f6196e,733,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.41849,0.724074,2,heavy occlusion,false
cddc3f69,cddc3f69:749,ff2a32a0,749,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.4,0.803704,2,heavy occlusion,false
cddc3f69,cddc3f69:753,6130f725,753,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.699479,0.812963,0,light occlusion,false
cddc3f69,cddc3f69:754,2a9fba0e,754,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.439583,0.993519,2,heavy occlusion,false
cddc3f69,cddc3f69:759,c99fd706,759,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.588542,0.942593,2,heavy occlusion,false
cddc3f69,cddc3f69:759,c99fd706,759,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.55651,0.988889,2,heavy occlusion,false
cddc3f69,cddc3f69:759,c99fd706,759,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.454688,1.0,2,heavy occlusion,false
cddc3f69,cddc3f69:759,c99fd706,759,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.426042,0.997222,2,heavy occlusion,false
cddc3f69,cddc3f69:762,3660725f,762,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.647917,0.999074,0,light occlusion,false
cddc3f69,cddc3f69:770,fc59cc06,770,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.447917,0.993519,1,moderate occlusion,false
cddc3f69,cddc3f69:775,53401f13,775,6,00:00:06,2025-01-23T13:00:06,13:00:06,0.707812,0.82963,0,light occlusion,false
cddc3f69,cddc3f69:776,cf3eb983,776,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.033073,0.983333,2,heavy occlusion,false
cddc3f69,cddc3f69:790,b25b6082,790,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.853906,1.0,2,heavy occlusion,false
cddc3f69,cddc3f69:791,d0f371e5,791,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.136458,0.927778,2,heavy occlusion,false
cddc3f69,cddc3f69:795,731ce7c4,795,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.74375,0.813889,2,heavy occlusion,false
cddc3f69,cddc3f69:795,731ce7c4,795,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.713802,0.94537,1,moderate occlusion,false
cddc3f69,cddc3f69:796,24a46988,796,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.035677,0.867593,2,heavy occlusion,false
cddc3f69,cddc3f69:798,0b72b06a,798,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.704427,0.837037,0,light occlusion,false
cddc3f69,cddc3f69:801,1be0d8e7,801,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.522396,0.787037,2,heavy occlusion,false
cddc3f69,cddc3f69:810,99507dd5,810,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.142708,0.925,2,heavy occlusion,true
cddc3f69,cddc3f69:812,f27e4426,812,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.565365,0.987963,2,heavy occlusion,false
cddc3f69,cddc3f69:814,89e6b56e,814,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.032552,0.97963,2,heavy occlusion,false
cddc3f69,cddc3f69:818,da1ee6a6,818,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.754687,0.755556,2,heavy occlusion,false
cddc3f69,cddc3f69:818,da1ee6a6,818,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.71901,0.82963,1,moderate occlusion,false
cddc3f69,cddc3f69:818,da1ee6a6,818,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.717708,0.839815,1,moderate occlusion,false
cddc3f69,cddc3f69:824,8b77dc11,824,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.288542,0.989815,2,heavy occlusion,true
cddc3f69,cddc3f69:827,0c8c45c7,827,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.327083,0.942593,2,heavy occlusion,true
cddc3f69,cddc3f69:827,0c8c45c7,827,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.241146,0.980556,2,heavy occlusion,true
cddc3f69,cddc3f69:839,c87c9ee3,839,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.472917,0.875926,2,heavy occlusion,false
cddc3f69,cddc3f69:839,c87c9ee3,839,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.377083,0.751852,2,heavy occlusion,false
cddc3f69,cddc3f69:839,c87c9ee3,839,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.367188,0.837037,2,heavy occlusion,false
cddc3f69,cddc3f69:847,d1552d2b,847,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.114323,0.999074,2,heavy occlusion,false
cddc3f69,cddc3f69:850,99ea8b32,850,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.944531,0.837963,2,heavy occlusion,false
cddc3f69,cddc3f69:851,58b0f99f,851,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.529948,0.982407,2,heavy occlusion,false
cddc3f69,cddc3f69:851,58b0f99f,851,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.492188,0.938889,2,heavy occlusion,false
cddc3f69,cddc3f69:856,60e4afc1,856,7,00:00:07,2025-01-23T13:00:07,13:00:07,0.783333,0.989815,1,moderate occlusion,false
cddc3f69,cddc3f69:856,60e4afc1,856,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.872917,1.0,1,moderate occlusion,false
cddc3f69,cddc3f69:856,60e4afc1,856,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.893229,0.996296,1,moderate occlusion,false
cddc3f69,cddc3f69:866,d47a1ad8,866,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.979427,0.908333,1,moderate occlusion,false
cddc3f69,cddc3f69:873,78bc2fa8,873,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.48776,0.962037,2,heavy occlusion,false
cddc3f69,cddc3f69:874,15f2e794,874,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.307292,0.987037,2,heavy occlusion,true
cddc3f69,cddc3f69:880,861555ec,880,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.810677,1.0,1,moderate occlusion,false
cddc3f69,cddc3f69:886,dc44a34c,886,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.338021,0.975,2,heavy occlusion,true
cddc3f69,cddc3f69:886,dc44a34c,886,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.330208,0.974074,2,heavy occlusion,true
cddc3f69,cddc3f69:887,3e084ef8,887,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.496875,0.989815,2,heavy occlusion,false
cddc3f69,cddc3f69:887,3e084ef8,887,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.485156,0.983333,2,heavy occlusion,false
cddc3f69,cddc3f69:888,79a5df16,888,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.152083,0.931481,2,heavy occlusion,true
cddc3f69,cddc3f69:888,79a5df16,888,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.163021,0.931481,2,heavy occlusion,true
cddc3f69,cddc3f69:890,62e278b1,890,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.454948,0.85463,2,heavy occlusion,false
cddc3f69,cddc3f69:893,84601f6d,893,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.291406,0.994444,1,moderate occlusion,true
cddc3f69,cddc3f69:896,02a2431c,896,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.46875,0.863889,2,heavy occlusion,false
cddc3f69,cddc3f69:899,bb43e17b,899,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.280208,0.994444,0,light occlusion,true
cddc3f69,cddc3f69:903,69e2f79c,903,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.83776,0.996296,1,moderate occlusion,false
cddc3f69,cddc3f69:909,c3c80a57,909,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.467187,0.994444,2,heavy occlusion,false
cddc3f69,cddc3f69:910,1e7ef41c,910,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.399479,0.802778,2,heavy occlusion,false
cddc3f69,cddc3f69:914,1d147763,914,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.052865,0.975,2,heavy occlusion,false
cddc3f69,cddc3f69:917,31075586,917,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.43724,0.762037,1,moderate occlusion,false
cddc3f69,cddc3f69:920,11e2ef08,920,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.414844,0.981481,2,heavy occlusion,false
cddc3f69,cddc3f69:920,11e2ef08,920,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.415365,0.978704,2,heavy occlusion,false
cddc3f69,cddc3f69:927,aa8d0169,927,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.43151,0.847222,2,heavy occlusion,false
cddc3f69,cddc3f69:930,50f32e37,930,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.366406,0.799074,2,heavy occlusion,false
cddc3f69,cddc3f69:931,48d2a040,931,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.964063,0.996296,2,heavy occlusion,false
cddc3f69,cddc3f69:934,d715cc8e,934,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.970833,0.880556,2,heavy occlusion,false
cddc3f69,cddc3f69:934,d715cc8e,934,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.972396,0.991667,2,heavy occlusion,false
cddc3f69,cddc3f69:935,fdad3ba7,935,8,00:00:08,2025-01-23T13:00:08,13:00:08,0.832552,0.991667,2,heavy occlusion,false
cddc3f69,cddc3f69:935,fdad3ba7,935,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.857031,0.994444,2,heavy occlusion,false
cddc3f69,cddc3f69:938,68b2976f,938,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.841927,0.991667,2,heavy occlusion,false
cddc3f69,cddc3f69:940,310b9010,940,9,00:00:09,2025-01-23T13:00:09,13:00:09,0.779427,0.709259,1,moderate occlusion,false
